name,facebook,twitter,website,genre,mtv,,,,,name
Truth Be Told,,,,,http://www.mtv.com/artists/truth-be-told/biography,,,,,Truth Be Told
UB40,http://www.facebook.com/267046415289,http://www.twitter.com/ub40official,http://www.ub40-dep.com/,Reggae,http://www.mtv.com/artists/ub40/biography,,,,,UB40
William Fitzsimmons,http://www.facebook.com/8719038675,http://www.twitter.com/wfitzsimmons,http://www.williamfitzsimmons.com/,Contemporary Folk,http://www.mtv.com/artists/william-fitzsimmons/biography,,,,,William Fitzsimmons
Alabama Shakes,http://www.facebook.com/183773601688563,http://www.twitter.com/alabama_shakes,http://www.alabamashakes.com,Rock,http://www.mtv.com/artists/alabama-shakes/biography,,,,,Alabama Shakes
Charlie Simpson,,,,Rock,http://www.mtv.com/artists/charlie-simpson-1/biography,,,,,Charlie Simpson
MET G.,http://www.facebook.com/114673462746,http://twitter.com/metg803,,Dirty South,http://www.mtv.com/artists/met-g-1/biography,,,,,MET G.
Haze Da Punter,http://www.facebook.com/153169764734481,http://www.twitter.com/hazedapunter,http://www.hazedapunter.com,Hip-Hop,http://www.mtv.com/artists/haze-da-punter/biography,,,,,Haze Da Punter
Jay Entendre,http://www.facebook.com/jayentendreonline,http://twitter.com/JAYENTENDRE,,Alternative Rap,http://www.mtv.com/artists/jay-entendre/biography,,,,,Jay Entendre
SoMo,,,,,http://www.mtv.com/artists/somo/biography,,,,,SoMo
TJ Howard,http://www.facebook.com/tjhowardmusic,http://www.twitter.com/tjhowardmusic,,Contemporary Country,http://www.cmt.com/artists/tj-howard/biography,,,,,TJ Howard
George Ezra,,,,,http://www.mtv.com/artists/george-ezra/biography,,,,,George Ezra
Nico & Vinz,http://www.facebook.com/nicoandvinz/,http://www.twitter.com/nicoandvinz,http://nicoandvinz.com/,Pop,http://www.mtv.com/artists/nico-vinz/biography,,,,,Nico & Vinz
Alanis Morissette,http://www.facebook.com/6002796793,http://www.twitter.com/alanis,http://alanis.com,Pop/Rock,http://www.mtv.com/artists/alanis-morissette/biography,,,,,Alanis Morissette
Alka Yagnik,,,,,http://www.mtv.com/artists/alka-yagnik/biography,,,,,Alka Yagnik
America,http://www.facebook.com/142221522497290,http://www.twitter.com/americaband,,Rock,http://www.mtv.com/artists/america/biography,,,,,America
Anita Baker,http://www.facebook.com/125843500768933,http://www.twitter.com/iamanitabaker,http://www.anitabaker.com/,Soul,http://www.mtv.com/artists/anita-baker/biography,,,,,Anita Baker
Angie Stone,http://www.facebook.com/147807848685930,http://www.twitter.com/angiestone,http://www.angiestoneonline.net/,R&B/Soul,http://www.mtv.com/artists/angie-stone/biography,,,,,Angie Stone
Ashley Tisdale,http://www.facebook.com/6845141683,http://www.twitter.com/ashleytisdale,,Pop,http://www.mtv.com/artists/ashley-tisdale/biography,,,,,Ashley Tisdale
Bad Company,http://www.facebook.com/104011923707,http://www.twitter.com/officialbadco,http://www.bad-company.com/,Classic Rock,http://www.mtv.com/artists/bad-company/biography,,,,,Bad Company
AZ,http://www.facebook.com/48901080713,,,Hip-Hop/Rap,http://www.mtv.com/artists/az/biography,,,,,AZ
Big Punisher,http://www.facebook.com/ipower,http://www.twitter.com/ripbigpun,http://www.bigpunforever.com/,Hip-Hop/Rap,http://www.mtv.com/artists/big-punisher/biography,,,,,Big Punisher
Billy Joe Royal,,,,Country,http://www.cmt.com/artists/billy-joe-royal/biography,,,,,Billy Joe Royal
Brett Young,,http://www.twitter.com/http://www.brettyoungmusic.com,http://www.brettyoungmusic.com,Contemporary Country,http://www.cmt.com/artists/brett-young/biography,,,,,Brett Young
Bring Me the Horizon,http://www.facebook.com/51545473657,http://www.twitter.com/bmthofficial,,Metal,http://www.mtv.com/artists/bring-me-the-horizon/biography,,,,,Bring Me the Horizon
Bruck Dawit,,,,,http://www.mtv.com/artists/bruck-dawit/biography,,,,,Bruck Dawit
Cascada,http://www.facebook.com/105535396151506,http://www.twitter.com/cascada_music,,Dance/Electronic,http://www.mtv.com/artists/cascada/biography,,,,,Cascada
Casey Donahew Band,http://www.facebook.com/144161255602269,http://www.twitter.com/caseydband,http://www.caseydonahewband.com,Country,http://www.cmt.com/artists/casey-donahew-band/biography,,,,,Casey Donahew Band
Chely Wright,http://www.facebook.com/25657896583,http://www.twitter.com/chelywright,http://www.chely.com/,Country,http://www.cmt.com/artists/chely-wright/biography,,,,,Chely Wright
Cheryl Pepsii Riley,,,,Soul,http://www.mtv.com/artists/cheryl-pepsii-riley/biography,,,,,Cheryl Pepsii Riley
Christina Milian,http://www.facebook.com/153343621397624,http://www.twitter.com/cmilianofficial,http://christinamilian.com,R&B/Soul,http://www.mtv.com/artists/christina-milian/biography,,,,,Christina Milian
Colbie Caillat,http://www.facebook.com/7630819107,http://www.twitter.com/colbiecaillat,http://www.colbiecaillatmusic.com/,Pop,http://www.mtv.com/artists/colbie-caillat/biography,,,,,Colbie Caillat
Craig Campbell,http://www.facebook.com/342573381119,http://www.twitter.com/craigcampbelltv,http://www.craigcampbell.tv,Country,http://www.cmt.com/artists/craig-campbell/biography,,,,,Craig Campbell
Crystal Gayle,http://www.facebook.com/236343614779,http://www.twitter.com/thecrystalgayle,http://www.crystalgayle.com,Country,http://www.cmt.com/artists/crystal-gayle/biography,,,,,Crystal Gayle
Culture Club,http://www.facebook.com/621698887915393,http://www.twitter.com/paulkosidowski,http://www.culture-club.co.uk/,New Wave,http://www.mtv.com/artists/culture-club/biography,,,,,Culture Club
D12,http://www.facebook.com/107591109312287,http://www.twitter.com/thereald12,http://www.d12online.com/,Hip-Hop,http://www.mtv.com/artists/d12/biography,,,,,D12
E-40,http://www.facebook.com/25529837049,http://www.twitter.com/e40,,Hip-Hop/Rap,http://www.mtv.com/artists/e-40/biography,,,,,E-40
Empire of the Sun,http://www.facebook.com/39874546594,http://www.twitter.com/empireofthesun,http://empireofthesun.com,Alternative,http://www.mtv.com/artists/empire-of-the-sun/biography,,,,,Empire of the Sun
Faith Evans,http://www.facebook.com/111896888826302,http://www.twitter.com/faithevans,http://www.faithevansmusic.com,R&B/Soul,http://www.mtv.com/artists/faith-evans/biography,,,,,Faith Evans
Fat Joe,http://www.facebook.com/8025290254,http://www.twitter.com/fatjoe,http://www.fat-joe.com/,Hip-Hop/Rap,http://www.mtv.com/artists/fat-joe/biography,,,,,Fat Joe
Frank Ocean,http://www.facebook.com/1454575254825625,,http://frankocean.com/,Hip-Hop/Rap,http://www.mtv.com/artists/frank-ocean/biography,,,,,Frank Ocean
Gloc 9,,,,,http://www.mtv.com/artists/gloc-9-2/biography,,,,,Gloc 9
Gloria Estefan,http://www.facebook.com/74681301672,http://www.twitter.com/gloriaestefan,http://www.gloriaestefan.com/,World/International,http://www.mtv.com/artists/gloria-estefan/biography,,,,,Gloria Estefan
gossip,http://www.facebook.com/91132889777,http://www.twitter.com/gossipmusic,,Rock,http://www.mtv.com/artists/gossip/biography,,,,,gossip
Harry Connick Jr.,,,http://www.harryconnickjr.com/,Jazz,http://www.mtv.com/artists/harry-connick-jr-/biography,,,,,Harry Connick Jr.
Il Divo,http://www.facebook.com/27267933178,http://www.twitter.com/ildivoofficial,,Easy Listening/Vocal,http://www.mtv.com/artists/il-divo/biography,,,,,Il Divo
James Hall (Gospel)/Worship...,,,,Inspirational,http://www.mtv.com/artists/james-hall-gospel-worship/biography,,,,,James Hall (Gospel)/Worship...
Jennette McCurdy,http://www.facebook.com/96981971171,http://www.twitter.com/jennettemccurdy,,Country,http://www.cmt.com/artists/jennette-mccurdy/biography,,,,,Jennette McCurdy
Jay Sean,http://www.facebook.com/102451659813253,http://www.twitter.com/jaysean,,Pop,http://www.mtv.com/artists/jay-sean/biography,,,,,Jay Sean
Jeff Greenleaf,,,http://Jeffgreenleaf.com,Instrumental,http://www.mtv.com/artists/jeff-greenleaf/biography,,,,,Jeff Greenleaf
Jim Lauderdale,http://www.facebook.com/32284955330,http://www.twitter.com/jimlauderdale1,http://jimlauderdale.com/,Country,http://www.cmt.com/artists/jim-lauderdale/biography,,,,,Jim Lauderdale
Jim Reeves,http://www.facebook.com/251891461518878,,http://www.countrymusichalloffame.com/inductees/jim_reeves.html,Country,http://www.cmt.com/artists/jim-reeves/biography,,,,,Jim Reeves
Jill Scott,http://www.facebook.com/111364542225657,http://www.twitter.com/missjillscott,http://www.jillscott.com/,R&B/Soul,http://www.mtv.com/artists/jill-scott/biography,,,,,Jill Scott
John Cena,,,,Rock,http://www.mtv.com/artists/john-cena/biography,,,,,John Cena
John Schneider,,,,Country,http://www.cmt.com/artists/john-schneider-2/biography,,,,,John Schneider
Jon B.,http://www.facebook.com/djjonbfan,http://twitter.com/dj_jonb,http://www.jonbmusic.com/,Hip-Hop/Rap,http://www.mtv.com/artists/jon-b/biography,,,,,Jon B.
Johnny Rodriguez,,,,Country,http://www.cmt.com/artists/johnny-rodriguez/biography,,,,,Johnny Rodriguez
Katharine McPhee,http://www.facebook.com/106143725556,http://www.twitter.com/katharinemcphee,http://katharinemcphee.com/,Pop,http://www.mtv.com/artists/katharine-mcphee/biography,,,,,Katharine McPhee
Julyo,http://www.facebook.com/118780854860063,http://www.twitter.com/Julyo78,http://julyo.net/,World,http://www.mtv.com/artists/julyo/biography,,,,,Julyo
Keane,http://www.facebook.com/6404768717,http://www.twitter.com/keaneofficial,http://www.keanemusic.com/,Alternative,http://www.mtv.com/artists/keane/biography,,,,,Keane
Latin Spice Band,,,,,http://www.mtv.com/artists/latin-spice-band/biography,,,,,Latin Spice Band
Lil Romeo,,,,Hip-Hop/Rap,http://www.mtv.com/artists/lil-romeo/biography,,,,,Lil Romeo
Mac Davis,http://www.facebook.com/193020247405064,http://www.twitter.com/macdavis413,,Country,http://www.cmt.com/artists/mac-davis/biography,,,,,Mac Davis
Mastodon,http://www.facebook.com/5748157947,http://www.twitter.com/mastodonmusic,http://mastodonrocks.com,Metal,http://www.mtv.com/artists/mastodon/biography,,,,,Mastodon
matchbox twenty,http://www.facebook.com/5615702617,http://www.twitter.com/matchboxtwenty,http://matchboxtwenty.com,Rock,http://www.mtv.com/artists/matchbox-twenty/biography,,,,,matchbox twenty
Michael Learns to Rock,http://www.facebook.com/14259389381,http://www.twitter.com/officialmltr,,R&B,http://www.mtv.com/artists/michael-learns-to-rock/biography,,,,,Michael Learns to Rock
Mikito,,,,,http://www.mtv.com/artists/mikito/biography,,,,,Mikito
Mystikal,http://www.facebook.com/329047590441084,http://www.twitter.com/itsmystikal,http://www.angelfire.com/mi2/mystikalfan/frames.html,Hip-Hop/Rap,http://www.mtv.com/artists/mystikal/biography,,,,,Mystikal
Nick Carter,http://www.facebook.com/50500224214,http://www.twitter.com/nickcarter,http://popdirt.com/nick-carters-official-website/6206/,Pop,http://www.mtv.com/artists/nick-carter/biography,,,,,Nick Carter
Papa Roach,http://www.facebook.com/12048951730,http://www.twitter.com/paparoach,http://www.paparoach.com,Rock,http://www.mtv.com/artists/papa-roach/biography,,,,,Papa Roach
Psy,http://www.facebook.com/165106760172502,http://www.twitter.com/psy_oppa,,Pop,http://www.mtv.com/artists/psy/biography,,,,,Psy
Robin Lee Field,http://www.facebook.com/108044685002,http://twitter.com/robinleefield,http://www.robinleefield.com,Singer/Songwriter,http://www.mtv.com/artists/robin-lee-field/biography,,,,,Robin Lee Field
Rosanne Cash,http://www.facebook.com/154162095335,http://www.twitter.com/rosannecash,http://www.rosannecash.com/,Country,http://www.cmt.com/artists/rosanne-cash/biography,,,,,Rosanne Cash
Shreya Ghoshal,http://www.facebook.com/11541726483,http://www.twitter.com/shreyaghoshal,,World/Reggae,http://www.mtv.com/artists/shreya-ghoshal/biography,,,,,Shreya Ghoshal
Scorpions,http://www.facebook.com/209263392372,http://www.twitter.com/scorpions,http://www.the-scorpions.com,Rock,http://www.mtv.com/artists/scorpions/biography,,,,,Scorpions
Smokie,http://www.facebook.com/12170458737,,,Alternative,http://www.mtv.com/artists/smokie/biography,,,,,Smokie
Stevie Wonder,http://www.facebook.com/10155847541,,http://www.stevie-wonder.net/,R&B/Soul,http://www.mtv.com/artists/stevie-wonder/biography,,,,,Stevie Wonder
Steve Wariner,,,http://www.stevewariner.com/,Country,http://www.cmt.com/artists/steve-wariner/biography,,,,,Steve Wariner
Stonewall Jackson,,,,Country,http://www.cmt.com/artists/stonewall-jackson/biography,,,,,Stonewall Jackson
Talk Talk,http://www.facebook.com/12307963901,,,Alternative,http://www.mtv.com/artists/talk-talk/biography,,,,,Talk Talk
The Chuck Wagon Gang,,,,Country,http://www.cmt.com/artists/the-chuck-wagon-gang/biography,,,,,The Chuck Wagon Gang
The Stitches,,,,,http://www.mtv.com/artists/the-stitches/biography,,,,,The Stitches
The Swon Brothers,http://www.facebook.com/103101076403003,http://www.twitter.com/theswonbrothers,http://www.swonbrothers.com,Country,http://www.cmt.com/artists/the-swon-brothers/biography,,,,,The Swon Brothers
The Thompson Brothers Band,,,,Country,http://www.cmt.com/artists/the-thompson-brothers-band/biography,,,,,The Thompson Brothers Band
Tim Dugger,http://www.facebook.com/109243452459535,http://www.twitter.com/timdugger,http://timdugger.com/,Country,http://www.cmt.com/artists/tim-dugger/biography,,,,,Tim Dugger
Tracy Chapman,http://www.facebook.com/106056662758098,,http://www.tracychapman.com/,Rock,http://www.mtv.com/artists/tracy-chapman/biography,,,,,Tracy Chapman
Too Short,http://www.facebook.com/130894126965588,http://www.twitter.com/tooshort,http://www.tooshortworld.com/,Hip-Hop/Rap,http://www.mtv.com/artists/too-short/biography,,,,,Too Short
Trina,http://www.facebook.com/21124264380,http://www.twitter.com/trinarockstarr,http://trinafan.com/,Hip Hop,http://www.mtv.com/artists/trina/biography,,,,,Trina
Vicente Fernández,,,,,http://www.mtv.com/artists/vicente-fernndez-1/biography,,,,,Vicente Fernández
Vern Gosdin,,,http://thevoiceofcountrymusic.com,Traditional Country,http://www.cmt.com/artists/vern-gosdin/biography,,,,,Vern Gosdin
Wet Wet Wet,http://www.facebook.com/20049476103,http://www.twitter.com/wetwetwetuk,,R&B,http://www.mtv.com/artists/wet-wet-wet/biography,,,,,Wet Wet Wet
Waka Flocka Flame,http://www.facebook.com/wakaflocka,http://twitter.com/WakaFlockaBSM,http://wakaflockabsm.com/,Rap,http://www.mtv.com/artists/waka-flocka-flame/biography,,,,,Waka Flocka Flame
Yaz,http://www.facebook.com/105552939479202,,,Alternative,http://www.mtv.com/artists/yaz/biography,,,,,Yaz
Yutaka Yokokura,,,,,http://www.mtv.com/artists/yutaka-yokokura/biography,,,,,Yutaka Yokokura
Bon Iver,http://www.facebook.com/90738729415,http://www.twitter.com/boniver,,Rock,http://www.mtv.com/artists/bon-iver/biography,,,,,Bon Iver
Phillip Phillips,http://www.facebook.com/281000481958446,http://www.twitter.com/phillips,http://www.phillipphillips.com/,Rock,http://www.mtv.com/artists/phillip-phillips/biography,,,,,Phillip Phillips
Chris Lane,,,,,http://www.cmt.com/artists/chris-lane/biography,,,,,Chris Lane
Branch and Dean,http://www.facebook.com/117685154948885,,http://www.BranchAndDean.com,Country,http://www.cmt.com/artists/branch-and-dean/biography,,,,,Branch and Dean
Drake White,,,,,http://www.mtv.com/artists/drake-white/biography,,,,,Drake White
Martin Kimble,http://www.facebook.com/130890680387588,http://www.twitter.com/https://itunes.apple.com/us/album/broken/id640243609?ign-mpt=uo%3D4,http://www.reverbnation.com/martinkimble,Alternative,http://www.mtv.com/artists/martin-kimble/biography,,,,,Martin Kimble
Christopher Thomas Holt,http://www.twitter.com/http://www.facebook.com/pages/Chris-Holt/272108522828198,http://www.twitter.com/http://www.facebook.com/pages/Chris-Holt/272108522828198,http://ChrisHoltMusic.com,Contemporary Country,http://www.cmt.com/artists/christopher-thomas-holt/biography,,,,,Christopher Thomas Holt
TheRockTheDance,http://www.facebook.com/212166452153489,http://twitter.com/TheRockTheDance,http://www.youtube.com/user/therockthedance,House,http://www.mtv.com/artists/therockthedance/biography,,,,,TheRockTheDance
Gxx,,,http://forevertimelessmusic.com,Dirty South,http://www.mtv.com/artists/gxx/biography,,,,,Gxx
Chance the Rapper,http://www.facebook.com/116463258445747,http://www.twitter.com/chancetherapper,http://www.ChanceRaps.com,Hip-Hop/Rap,http://www.mtv.com/artists/chance-the-rapper/biography,,,,,Chance the Rapper
Mike Ryan,,,http://www.MikeRyanBand.com,Traditional Country,http://www.cmt.com/artists/mike-ryan/biography,,,,,Mike Ryan
Vance Joy,http://www.facebook.com/Vancejoy,http://www.twitter.com/vancejoy,,Alternative,http://www.mtv.com/artists/vance-joy/biography,,,,,Vance Joy
Jimmy Burrell,,,,,http://www.mtv.com/artists/jimmy-burrell/biography,,,,,Jimmy Burrell
Benjamin Booker,,,,Rock,http://www.mtv.com/artists/benjamin-booker/biography,,,,,Benjamin Booker
Kygo,,,,Electronic/Dance,http://www.mtv.com/artists/kygo/biography,,,,,Kygo
Rawyals,,,http://massenburgmedia.com,R&B/Soul,http://www.mtv.com/artists/rawyals/biography,,,,,Rawyals
NDMA,,http://www.twitter.com/NDMAmusic,http://www.ndmamusic.com,IDM/Experimental,http://www.mtv.com/artists/ndma/biography,,,,,NDMA
yasmeen williams,http://www.facebook.com/304655879742266,http://www.twitter.com/BettyYas7,http://www.yasmeensummermusic.com,Gospel,http://www.mtv.com/artists/yasmeen-williams/biography,,,,,yasmeen williams
YONDON,,http://twitter.com/Martezthedon,,Hip-Hop/Rap,http://www.mtv.com/artists/yondon/biography,,,,,YONDON
112,http://www.facebook.com/62939335424,,http://www.defsoul.com/112/,R&B/Soul,http://www.mtv.com/artists/112/biography,,,,,112
3 Doors Down,http://www.facebook.com/6639618181,http://www.twitter.com/3doorsdown,http://www.3doorsdown.com,Rock,http://www.mtv.com/artists/3-doors-down/biography,,,,,3 Doors Down
3OH!3,http://www.facebook.com/31342311778,http://www.twitter.com/3oh3,http://3oh3music.com,Alternative,http://www.mtv.com/artists/3oh3/biography,,,,,3OH!3
